NewImageName,NewAudioName,Experiment,Group,ImageObjectLeft,ImageObjectRight,PicGenderLeft,PicGenderRight,PicGender,AgentGender,AudioPronoun,AudioSide,AudioNoun,TestSentence,ReferPosition,PronounOnset,LROnset,NounOnset,SentenceOffset,Questions,SQsmatch,ExperimentKind
MF_ST0_CQ0_M.png,Y_L_ST0_M.wav,1,B,手套,长裙,Left_male,Right_female,Gendered,YXY,You,Left,手套,你的左边是一个手套,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_JXL_UP0_F.png,Y_L_JXL_F.wav,1,B,金项链,U盘,neutral,neutral,Neutral,FYQ,You,Left,金项链,你的左边是一个金项链,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_EJ0_TS0_F.png,Y_L_EJ0_F.wav,1,B,耳机,图书,neutral,neutral,Neutral,FYQ,You,Left,耳机,你的左边是一个耳机,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_XK0_FZ0_F.png,Y_L_XK0_F.wav,1,B,袖扣,风筝,neutral,neutral,Neutral,FYQ,You,Left,袖扣,你的左边是一个袖扣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_GB0_NG0_F.png,Y_L_GB0_F.wav,1,B,钢笔,南瓜,neutral,neutral,Neutral,FYQ,You,Left,钢笔,你的左边是一个钢笔,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_LH0_TZ0_F.png,Y_L_LH0_F.wav,1,B,老虎,桃子,neutral,neutral,Neutral,FYQ,You,Left,老虎,你的左边是一个老虎,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_JP0_PG0_F.png,Y_L_JP0_F.wav,1,B,键盘,苹果,neutral,neutral,Neutral,FYQ,You,Left,键盘,你的左边是一个键盘,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_DN0_XJ0_F.png,Y_R_XJ0_F.wav,1,B,电脑,香蕉,neutral,neutral,Neutral,FYQ,You,Right,香蕉,你的右边是一个香蕉,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_FJ0_BC0_F.png,Y_R_BC0_F.wav,1,B,飞机,白菜,neutral,neutral,Neutral,FYQ,You,Right,白菜,你的右边是一个白菜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_YX0_MB0_F.png,Y_R_MB0_F.wav,1,B,音响,面包,neutral,neutral,Neutral,FYQ,You,Right,面包,你的右边是一个面包,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_PPQ_FQ0_F.png,Y_R_FQ0_F.wav,1,B,乒乓球,番茄,neutral,neutral,Neutral,FYQ,You,Right,番茄,你的右边是一个番茄,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_CM0_CZ0_F.png,Y_R_CZ0_F.wav,1,B,草帽,橙子,neutral,neutral,Neutral,FYQ,You,Right,橙子,你的右边是一个橙子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CFY_YWW_F.png,I_L_YWW_F.wav,1,B,冲锋衣,洋娃娃,Left_male,Right_female,Gendered,FYQ,I,Left,洋娃娃,我的左边是一个洋娃娃,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PX0_FG0_F.png,I_L_FG0_F.wav,1,B,皮鞋,发箍,Left_male,Right_female,Gendered,FYQ,I,Left,发箍,我的左边是一个发箍,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YSM_ZYM_F.png,I_L_ZYM_F.wav,1,B,鸭舌帽,遮阳帽,Left_male,Right_female,Gendered,FYQ,I,Left,遮阳帽,我的左边是一个遮阳帽,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PD0_SZ0_F.png,I_L_SZ0_F.wav,1,B,皮带,扇子,Left_male,Right_female,Gendered,FYQ,I,Left,扇子,我的左边是一个扇子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QB0_ZZ0_F.png,I_L_ZUO_F.wav,1,B,钱包,镯子,Left_male,Right_female,Gendered,FYQ,I,Left,镯子,我的左边是一个镯子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_SQ0_WX0_F.png,I_L_WX0_F.wav,1,B,手枪,舞鞋,Left_male,Right_female,Gendered,FYQ,I,Left,舞鞋,我的左边是一个舞鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_LJ0_XL0_F.png,I_L_XL0_F.wav,1,B,领结,项链,Left_male,Right_female,Gendered,FYQ,I,Left,项链,我的左边是一个项链,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CZ0_EH0_F.png,I_L_EH0_F.wav,1,B,锤子,耳环,Left_male,Right_female,Gendered,FYQ,I,Left,耳环,我的左边是一个耳环,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GWB_YYP_F.png,I_L_YYP_F.wav,1,B,公文包,眼影盘,Left_male,Right_female,Gendered,FYQ,I,Left,眼影盘,我的左边是一个眼影盘,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_JX0_KH0_F.png,I_L_KH0_F.wav,1,B,胶鞋,口红,Left_male,Right_female,Gendered,FYQ,I,Left,口红,我的左边是一个口红,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_MJ0_DQ0_F.png,I_L_DQ0_F.wav,1,B,马甲,短裙,Left_male,Right_female,Gendered,FYQ,I,Left,短裙,我的左边是一个短裙,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_KB0_BB0_F.png,I_L_BB0_F.wav,1,B,挎包,芭比,Left_male,Right_female,Gendered,FYQ,I,Left,芭比,我的左边是一个芭比,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_DHJ_CTX_F.png,I_L_CTX_F.wav,1,B,打火机,长筒靴,Left_male,Right_female,Gendered,FYQ,I,Left,长筒靴,我的左边是一个长筒靴,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_WS0_SH0_F.png,I_L_SAI_F.wav,1,B,纹身,腮红,Left_male,Right_female,Gendered,FYQ,I,Left,腮红,我的左边是一个腮红,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GZK_PGX_F.png,I_L_PGX_F.wav,1,B,工装裤,坡跟鞋,Left_male,Right_female,Gendered,FYQ,I,Left,坡跟鞋,我的左边是一个坡跟鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YWF_STB_F.png,I_L_STB_F.wav,1,B,燕尾服,手提包,Left_male,Right_female,Gendered,FYQ,I,Left,手提包,我的左边是一个手提包,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TK0_ZZ0_F.png,I_L_ZZ0_F.wav,1,B,头盔,簪子,Left_male,Right_female,Gendered,FYQ,I,Left,簪子,我的左边是一个簪子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PJ0_GGX_F.png,I_L_GGX_F.wav,1,B,啤酒,高跟鞋,Left_male,Right_female,Gendered,FYQ,I,Left,高跟鞋,我的左边是一个高跟鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_BB0_MJ0_F.png,I_L_MJ0_F.wav,1,B,背包,美甲,Left_male,Right_female,Gendered,FYQ,I,Left,美甲,我的左边是一个美甲,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QZ0_DD0_F.png,I_L_DD0_F.wav,1,B,球桌,吊带,Left_male,Right_female,Gendered,FYQ,I,Left,吊带,我的左边是一个吊带,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TX0_NZQ_F.png,I_L_NZQ_F.wav,1,B,拖鞋,牛仔裙,Left_male,Right_female,Gendered,FYQ,I,Left,牛仔裙,我的左边是一个牛仔裙,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_ST0_CQ0_F.png,I_L_CQ0_F.wav,1,B,手套,长裙,Left_male,Right_female,Gendered,FYQ,I,Left,长裙,我的左边是一个长裙,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_YDX_DRC_M.png,I_L_DRC_M.wav,1,B,运动鞋,单人床,neutral,neutral,Neutral,YXY,I,Left,单人床,我的左边是一个单人床,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_SZ0_HG0_M.png,I_L_HG0_M.wav,1,B,狮子,黄瓜,neutral,neutral,Neutral,YXY,I,Left,黄瓜,我的左边是一个黄瓜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_MZ0_BZ0_M.png,I_L_BAO_M.wav,1,B,帽子,包子,neutral,neutral,Neutral,YXY,I,Left,包子,我的左边是一个包子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_SB0_QB0_M.png,I_L_QB0_M.wav,1,B,手表,铅笔,neutral,neutral,Neutral,YXY,I,Left,铅笔,我的左边是一个铅笔,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_YX0_MM0_M.png,I_L_MM0_M.wav,1,B,雨靴,木门,neutral,neutral,Neutral,YXY,I,Left,木门,我的左边是一个木门,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_FC0_LB0_M.png,I_R_FC0_M.wav,1,B,帆船,萝卜,neutral,neutral,Neutral,YXY,I,Right,帆船,我的右边是一个帆船,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_SJJ_KG0_M.png,I_R_SJJ_M.wav,1,B,三脚架,苦瓜,neutral,neutral,Neutral,YXY,I,Right,三脚架,我的右边是一个三脚架,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_BXX_MHT_M.png,I_R_BXX_M.wav,1,B,保险箱,猕猴桃,neutral,neutral,Neutral,YXY,I,Right,保险箱,我的右边是一个保险箱,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_LC0_BZ0_M.png,I_R_LC0_M.wav,1,B,绿茶,杯子,neutral,neutral,Neutral,YXY,I,Right,绿茶,我的右边是一个绿茶,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_YS0_XG0_M.png,I_R_YS0_M.wav,1,B,雨伞,西瓜,neutral,neutral,Neutral,YXY,I,Right,雨伞,我的右边是一个雨伞,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_WY0_GQ0_M.png,I_R_WY0_M.wav,1,B,卫衣,钢琴,neutral,neutral,Neutral,YXY,I,Right,卫衣,我的右边是一个卫衣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CFY_YWW_M.png,I_R_CFY_M.wav,1,B,冲锋衣,洋娃娃,Left_male,Right_female,Gendered,YXY,I,Right,冲锋衣,我的右边是一个冲锋衣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PX0_FG0_M.png,I_R_PX0_M.wav,1,B,皮鞋,发箍,Left_male,Right_female,Gendered,YXY,I,Right,皮鞋,我的右边是一个皮鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YSM_ZYM_M.png,I_R_YSM_M.wav,1,B,鸭舌帽,遮阳帽,Left_male,Right_female,Gendered,YXY,I,Right,鸭舌帽,我的右边是一个鸭舌帽,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PD0_SZ0_M.png,I_R_PD0_M.wav,1,B,皮带,扇子,Left_male,Right_female,Gendered,YXY,I,Right,皮带,我的右边是一个皮带,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QB0_ZZ0_M.png,I_R_QB0_M.wav,1,B,钱包,镯子,Left_male,Right_female,Gendered,YXY,I,Right,钱包,我的右边是一个钱包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_SQ0_WX0_M.png,I_R_SQ0_M.wav,1,B,手枪,舞鞋,Left_male,Right_female,Gendered,YXY,I,Right,手枪,我的右边是一个手枪,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_LJ0_XL0_M.png,I_R_LJ0_M.wav,1,B,领结,项链,Left_male,Right_female,Gendered,YXY,I,Right,领结,我的右边是一个领结,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CZ0_EH0_M.png,I_R_CZ0_M.wav,1,B,锤子,耳环,Left_male,Right_female,Gendered,YXY,I,Right,锤子,我的右边是一个锤子,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GWB_YYP_M.png,I_R_GWB_M.wav,1,B,公文包,眼影盘,Left_male,Right_female,Gendered,YXY,I,Right,公文包,我的右边是一个公文包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_JX0_KH0_M.png,I_R_JX0_M.wav,1,B,胶鞋,口红,Left_male,Right_female,Gendered,YXY,I,Right,胶鞋,我的右边是一个胶鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_MJ0_DQ0_M.png,I_R_MA0_M.wav,1,B,马甲,短裙,Left_male,Right_female,Gendered,YXY,I,Right,马甲,我的右边是一个马甲,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_KB0_BB0_M.png,I_R_KB0_M.wav,1,B,挎包,芭比,Left_male,Right_female,Gendered,YXY,I,Right,挎包,我的右边是一个挎包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_DHJ_CTX_M.png,I_R_DHJ_M.wav,1,B,打火机,长筒靴,Left_male,Right_female,Gendered,YXY,I,Right,打火机,我的右边是一个打火机,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_WS0_SH0_M.png,I_R_WS0_M.wav,1,B,纹身,腮红,Left_male,Right_female,Gendered,YXY,I,Right,纹身,我的右边是一个纹身,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GZK_PGX_M.png,I_R_GZK_M.wav,1,B,工装裤,坡跟鞋,Left_male,Right_female,Gendered,YXY,I,Right,工装裤,我的右边是一个工装裤,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YWF_STB_M.png,I_R_YWF_M.wav,1,B,燕尾服,手提包,Left_male,Right_female,Gendered,YXY,I,Right,燕尾服,我的右边是一个燕尾服,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TK0_ZZ0_M.png,I_R_TK0_M.wav,1,B,头盔,簪子,Left_male,Right_female,Gendered,YXY,I,Right,头盔,我的右边是一个头盔,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PJ0_GGX_M.png,I_R_PJ0_M.wav,1,B,啤酒,高跟鞋,Left_male,Right_female,Gendered,YXY,I,Right,啤酒,我的右边是一个啤酒,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_BB0_MJ0_M.png,I_R_BB0_M.wav,1,B,背包,美甲,Left_male,Right_female,Gendered,YXY,I,Right,背包,我的右边是一个背包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QZ0_DD0_M.png,I_R_QZ0_M.wav,1,B,球桌,吊带,Left_male,Right_female,Gendered,YXY,I,Right,球桌,我的右边是一个球桌,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TX0_NZQ_M.png,I_R_TX0_M.wav,1,B,拖鞋,牛仔裙,Left_male,Right_female,Gendered,YXY,I,Right,拖鞋,我的右边是一个拖鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_ST0_CQ0_M.png,I_R_ST0_M.wav,1,B,手套,长裙,Left_male,Right_female,Gendered,YXY,I,Right,手套,我的右边是一个手套,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_JXL_UP0_F.png,I_L_UP0_F.wav,1,B,金项链,U盘,neutral,neutral,Neutral,FYQ,I,Left,U盘,我的左边是一个U盘,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_EJ0_TS0_F.png,I_L_TS0_F.wav,1,B,耳机,图书,neutral,neutral,Neutral,FYQ,I,Left,图书,我的左边是一个图书,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_XK0_FZ0_F.png,I_L_FZ0_F.wav,1,B,袖扣,风筝,neutral,neutral,Neutral,FYQ,I,Left,风筝,我的左边是一个风筝,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_GB0_NG0_F.png,I_L_NG0_F.wav,1,B,钢笔,南瓜,neutral,neutral,Neutral,FYQ,I,Left,南瓜,我的左边是一个南瓜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_LH0_TZ0_F.png,I_L_TZ0_F.wav,1,B,老虎,桃子,neutral,neutral,Neutral,FYQ,I,Left,桃子,我的左边是一个桃子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_JP0_PG0_F.png,I_L_PG0_F.wav,1,B,键盘,苹果,neutral,neutral,Neutral,FYQ,I,Left,苹果,我的左边是一个苹果,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_DN0_XJ0_F.png,I_R_DN0_F.wav,1,B,电脑,香蕉,neutral,neutral,Neutral,FYQ,I,Right,电脑,我的右边是一个电脑,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_FJ0_BC0_F.png,I_R_FJ0_F.wav,1,B,飞机,白菜,neutral,neutral,Neutral,FYQ,I,Right,飞机,我的右边是一个飞机,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_YX0_MB0_F.png,I_R_YX0_F.wav,1,B,音响,面包,neutral,neutral,Neutral,FYQ,I,Right,音响,我的右边是一个音响,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_PPQ_FQ0_F.png,I_R_PPQ_F.wav,1,B,乒乓球,番茄,neutral,neutral,Neutral,FYQ,I,Right,乒乓球,我的右边是一个乒乓球,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_CM0_CZ0_F.png,I_R_CM0_F.wav,1,B,草帽,橙子,neutral,neutral,Neutral,FYQ,I,Right,草帽,我的右边是一个草帽,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PX0_FG0_F.png,G_L_FG0_F.wav,2,B,皮鞋,发箍,Left_male,Right_female,Gendered,FYQ,Girl,Left,发箍,女孩左边是一个发箍,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_JX0_KH0_F.png,G_L_KH0_F.wav,2,B,胶鞋,口红,Left_male,Right_female,Gendered,FYQ,Girl,Left,口红,女孩左边是一个口红,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QZ0_DD0_F.png,G_L_DD0_F.wav,2,B,球桌,吊带,Left_male,Right_female,Gendered,FYQ,Girl,Left,吊带,女孩左边是一个吊带,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GZK_PGX_F.png,G_L_PGX_F.wav,2,B,工装裤,坡跟鞋,Left_male,Right_female,Gendered,FYQ,Girl,Left,坡跟鞋,女孩左边是一个坡跟鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PD0_SZ0_F.png,G_L_SZ0_F.wav,2,B,皮带,扇子,Left_male,Right_female,Gendered,FYQ,Girl,Left,扇子,女孩左边是一个扇子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YWF_STB_F.png,G_L_STB_F.wav,2,B,燕尾服,手提包,Left_male,Right_female,Gendered,FYQ,Girl,Left,手提包,女孩左边是一个手提包,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CFY_YWW_F.png,G_L_YWW_F.wav,2,B,冲锋衣,洋娃娃,Left_male,Right_female,Gendered,FYQ,Girl,Left,洋娃娃,女孩左边是一个洋娃娃,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TX0_NZQ_F.png,G_L_NZQ_F.wav,2,B,拖鞋,牛仔裙,Left_male,Right_female,Gendered,FYQ,Girl,Left,牛仔裙,女孩左边是一个牛仔裙,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GWB_YYP_F.png,G_L_YYP_F.wav,2,B,公文包,眼影盘,Left_male,Right_female,Gendered,FYQ,Girl,Left,眼影盘,女孩左边是一个眼影盘,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_MJ0_DQ0_F.png,G_L_DQ0_F.wav,2,B,马甲,短裙,Left_male,Right_female,Gendered,FYQ,Girl,Left,短裙,女孩左边是一个短裙,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TK0_ZZ0_F.png,G_L_ZZ0_F.wav,2,B,头盔,簪子,Left_male,Right_female,Gendered,FYQ,Girl,Left,簪子,女孩左边是一个簪子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_BB0_MJ0_F.png,G_L_MJ0_F.wav,2,B,背包,美甲,Left_male,Right_female,Gendered,FYQ,Girl,Left,美甲,女孩左边是一个美甲,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CZ0_EH0_F.png,G_L_EH0_F.wav,2,B,锤子,耳环,Left_male,Right_female,Gendered,FYQ,Girl,Left,耳环,女孩左边是一个耳环,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_WS0_SH0_F.png,G_L_SH0_F.wav,2,B,纹身,腮红,Left_male,Right_female,Gendered,FYQ,Girl,Left,腮红,女孩左边是一个腮红,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_SQ0_WX0_F.png,G_L_WX0_F.wav,2,B,手枪,舞鞋,Left_male,Right_female,Gendered,FYQ,Girl,Left,舞鞋,女孩左边是一个舞鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_KB0_BB0_F.png,G_L_BB0_F.wav,2,B,挎包,芭比,Left_male,Right_female,Gendered,FYQ,Girl,Left,芭比,女孩左边是一个芭比,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YSM_ZYM_F.png,G_L_ZYM_F.wav,2,B,鸭舌帽,遮阳帽,Left_male,Right_female,Gendered,FYQ,Girl,Left,遮阳帽,女孩左边是一个遮阳帽,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QB0_ZZ0_F.png,G_L_ZUO_F.wav,2,B,钱包,镯子,Left_male,Right_female,Gendered,FYQ,Girl,Left,镯子,女孩左边是一个镯子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_DHJ_CTX_F.png,G_L_CTX_F.wav,2,B,打火机,长筒靴,Left_male,Right_female,Gendered,FYQ,Girl,Left,长筒靴,女孩左边是一个长筒靴,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_ST0_CQ0_F.png,G_L_CQ0_F.wav,2,B,手套,长裙,Left_male,Right_female,Gendered,FYQ,Girl,Left,长裙,女孩左边是一个长裙,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_LJ0_XL0_F.png,G_L_XL0_F.wav,2,B,领结,项链,Left_male,Right_female,Gendered,FYQ,Girl,Left,项链,女孩左边是一个项链,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PJ0_GGX_F.png,G_L_GGX_F.wav,2,B,啤酒,高跟鞋,Left_male,Right_female,Gendered,FYQ,Girl,Left,高跟鞋,女孩左边是一个高跟鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MT0_LX0_F.png,G_R_MT0_F.wav,2,A,美瞳,凉鞋,Left_female,Right_male,Gendered,FYQ,Girl,Right,美瞳,女孩右边是一个美瞳,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_CFJ_TXD_F.png,G_R_CFJ_F.wav,2,A,吹风机,剃须刀,Left_female,Right_male,Gendered,FYQ,Girl,Right,吹风机,女孩右边是一个吹风机,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MHT_TXP_F.png,G_R_MHT_F.wav,2,A,棉花糖,剃须泡,Left_female,Right_male,Gendered,FYQ,Girl,Right,棉花糖,女孩右边是一个棉花糖,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_EZ0_KC0_F.png,G_R_EZ0_F.wav,2,A,耳罩,卡车,Left_female,Right_male,Gendered,FYQ,Girl,Right,耳罩,女孩右边是一个耳罩,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_ZS0_TK0_F.png,G_R_ZS0_F.wav,2,A,钻石,坦克,Left_female,Right_male,Gendered,FYQ,Girl,Right,钻石,女孩右边是一个钻石,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_YXB_JK0_F.png,G_R_YXB_F.wav,2,A,眼线笔,夹克,Left_female,Right_male,Gendered,FYQ,Girl,Right,眼线笔,女孩右边是一个眼线笔,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_JZ0_GM0_F.png,G_R_JZ0_F.wav,2,A,镜子,官帽,Left_female,Right_male,Gendered,FYQ,Girl,Right,镜子,女孩右边是一个镜子,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_XS0_BS0_F.png,G_R_XS0_F.wav,2,A,香水,扳手,Left_female,Right_male,Gendered,FYQ,Girl,Right,香水,女孩右边是一个香水,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_HDJ_QJT_F.png,G_R_HDJ_F.wav,2,A,蝴蝶结,拳击套,Left_female,Right_male,Gendered,FYQ,Girl,Right,蝴蝶结,女孩右边是一个蝴蝶结,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_FST_WJJ_F.png,G_R_FST_F.wav,2,A,粉手套,挖掘机,Left_female,Right_male,Gendered,FYQ,Girl,Right,粉手套,女孩右边是一个粉手套,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
