NewImageName,NewAudioName,Experiment,Group,ImageObjectLeft,ImageObjectRight,PicGenderLeft,PicGenderRight,PicGender,AgentGender,AudioPronoun,AudioSide,AudioNoun,TestSentence,ReferPosition,PronounOnset,LROnset,NounOnset,SentenceOffset,Questions,SQsmatch,ExperimentKind
FM_ZJ0_MTC_F.png,G_R_ZJ0_F.wav,2,A,钻戒,摩托车,Left_female,Right_male,Gendered,FYQ,Girl,Right,钻戒,女孩右边是一个钻戒,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_DDC_YD0_F.png,G_R_DDC_F.wav,2,A,电动车,烟斗,Left_female,Right_male,Gendered,FYQ,Girl,Right,电动车,女孩右边是一个电动车,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_SY0_QY0_F.png,G_R_SY0_F.wav,2,A,束腰,球衣,Left_female,Right_male,Gendered,FYQ,Girl,Right,束腰,女孩右边是一个束腰,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_FSS_DZ0_F.png,G_R_FSS_F.wav,2,A,防晒霜,电钻,Left_female,Right_male,Gendered,FYQ,Girl,Right,防晒霜,女孩右边是一个防晒霜,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_YEC_DJ0_F.png,G_R_YEC_F.wav,2,A,婴儿车,电锯,Left_female,Right_male,Gendered,FYQ,Girl,Right,婴儿车,女孩右边是一个婴儿车,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_JMJ_YRF_F.png,G_R_JMJ_F.wav,2,A,睫毛夹,羽绒服,Left_female,Right_male,Gendered,FYQ,Girl,Right,睫毛夹,女孩右边是一个睫毛夹,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MY0_YLX_F.png,G_R_MY0_F.wav,2,A,毛衣,英伦鞋,Left_female,Right_male,Gendered,FYQ,Girl,Right,毛衣,女孩右边是一个毛衣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_PJ0_CS0_F.png,G_R_PJ0_F.wav,2,A,披肩,衬衫,Left_female,Right_male,Gendered,FYQ,Girl,Right,披肩,女孩右边是一个披肩,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_SZ0_XZ0_F.png,G_R_SZ0_F.wav,2,A,梳子,西装,Left_female,Right_male,Gendered,FYQ,Girl,Right,梳子,女孩右边是一个梳子,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MM0_LD0_F.png,G_R_MM0_F.wav,2,A,面膜,领带,Left_female,Right_male,Gendered,FYQ,Girl,Right,面膜,女孩右边是一个面膜,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_FDY_XY0_F.png,G_R_FDY_F.wav,2,A,粉底液,香烟,Left_female,Right_male,Gendered,FYQ,Girl,Right,粉底液,女孩右边是一个粉底液,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_TTQ_XYH_F.png,G_R_TTQ_F.wav,2,A,甜甜圈,香烟盒,Left_female,Right_male,Gendered,FYQ,Girl,Right,甜甜圈,女孩右边是一个甜甜圈,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MT0_LX0_M.png,B_L_LX0_M.wav,2,A,美瞳,凉鞋,Left_female,Right_male,Gendered,YXY,Boy,Left,凉鞋,男孩左边是一个凉鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_CFJ_TXD_M.png,B_L_TXD_M.wav,2,A,吹风机,剃须刀,Left_female,Right_male,Gendered,YXY,Boy,Left,剃须刀,男孩左边是一个剃须刀,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MHT_TXP_M.png,B_L_TXP_M.wav,2,A,棉花糖,剃须泡,Left_female,Right_male,Gendered,YXY,Boy,Left,剃须泡,男孩左边是一个剃须泡,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_EZ0_KC0_M.png,B_L_KC0_M.wav,2,A,耳罩,卡车,Left_female,Right_male,Gendered,YXY,Boy,Left,卡车,男孩左边是一个卡车,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_ZS0_TK0_M.png,B_L_TK0_M.wav,2,A,钻石,坦克,Left_female,Right_male,Gendered,YXY,Boy,Left,坦克,男孩左边是一个坦克,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_YXB_JK0_M.png,B_L_JK0_M.wav,2,A,眼线笔,夹克,Left_female,Right_male,Gendered,YXY,Boy,Left,夹克,男孩左边是一个夹克,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_JZ0_GM0_M.png,B_L_GM0_M.wav,2,A,镜子,官帽,Left_female,Right_male,Gendered,YXY,Boy,Left,官帽,男孩左边是一个官帽,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_XS0_BS0_M.png,B_L_BS0_M.wav,2,A,香水,扳手,Left_female,Right_male,Gendered,YXY,Boy,Left,扳手,男孩左边是一个扳手,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_HDJ_QJT_M.png,B_L_QJT_M.wav,2,A,蝴蝶结,拳击套,Left_female,Right_male,Gendered,YXY,Boy,Left,拳击套,男孩左边是一个拳击套,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_FST_WJJ_M.png,B_L_WJJ_M.wav,2,A,粉手套,挖掘机,Left_female,Right_male,Gendered,YXY,Boy,Left,挖掘机,男孩左边是一个挖掘机,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_ZJ0_MTC_M.png,B_L_MTC_M.wav,2,A,钻戒,摩托车,Left_female,Right_male,Gendered,YXY,Boy,Left,摩托车,男孩左边是一个摩托车,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_DDC_YD0_M.png,B_L_YD0_M.wav,2,A,电动车,烟斗,Left_female,Right_male,Gendered,YXY,Boy,Left,烟斗,男孩左边是一个烟斗,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_SY0_QY0_M.png,B_L_QY0_M.wav,2,A,束腰,球衣,Left_female,Right_male,Gendered,YXY,Boy,Left,球衣,男孩左边是一个球衣,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_FSS_DZ0_M.png,B_L_DZ0_M.wav,2,A,防晒霜,电钻,Left_female,Right_male,Gendered,YXY,Boy,Left,电钻,男孩左边是一个电钻,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_YEC_DJ0_M.png,B_L_DJ0_M.wav,2,A,婴儿车,电锯,Left_female,Right_male,Gendered,YXY,Boy,Left,电锯,男孩左边是一个电锯,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_JMJ_YRF_M.png,B_L_YRF_M.wav,2,A,睫毛夹,羽绒服,Left_female,Right_male,Gendered,YXY,Boy,Left,羽绒服,男孩左边是一个羽绒服,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MY0_YLX_M.png,B_L_YLX_M.wav,2,A,毛衣,英伦鞋,Left_female,Right_male,Gendered,YXY,Boy,Left,英伦鞋,男孩左边是一个英伦鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_PJ0_CS0_M.png,B_L_CS0_M.wav,2,A,披肩,衬衫,Left_female,Right_male,Gendered,YXY,Boy,Left,衬衫,男孩左边是一个衬衫,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_SZ0_XZ0_M.png,B_L_XZ0_M.wav,2,A,梳子,西装,Left_female,Right_male,Gendered,YXY,Boy,Left,西装,男孩左边是一个西装,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_MM0_LD0_M.png,B_L_LD0_M.wav,2,A,面膜,领带,Left_female,Right_male,Gendered,YXY,Boy,Left,领带,男孩左边是一个领带,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_FDY_XY0_M.png,B_L_XY0_M.wav,2,A,粉底液,香烟,Left_female,Right_male,Gendered,YXY,Boy,Left,香烟,男孩左边是一个香烟,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_TTQ_XYH_M.png,B_L_XYH_M.wav,2,A,甜甜圈,香烟盒,Left_female,Right_male,Gendered,YXY,Boy,Left,香烟盒,男孩左边是一个香烟盒,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PX0_FG0_M.png,B_R_PX0_M.wav,2,B,皮鞋,发箍,Left_male,Right_female,Gendered,YXY,Boy,Right,皮鞋,男孩右边是一个皮鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_JX0_KH0_M.png,B_R_JX0_M.wav,2,B,胶鞋,口红,Left_male,Right_female,Gendered,YXY,Boy,Right,胶鞋,男孩右边是一个胶鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QZ0_DD0_M.png,B_R_QZ0_M.wav,2,B,球桌,吊带,Left_male,Right_female,Gendered,YXY,Boy,Right,球桌,男孩右边是一个球桌,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GZK_PGX_M.png,B_R_GZK_M.wav,2,B,工装裤,坡跟鞋,Left_male,Right_female,Gendered,YXY,Boy,Right,工装裤,男孩右边是一个工装裤,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PD0_SZ0_M.png,B_R_PD0_M.wav,2,B,皮带,扇子,Left_male,Right_female,Gendered,YXY,Boy,Right,皮带,男孩右边是一个皮带,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YWF_STB_M.png,B_R_YWF_M.wav,2,B,燕尾服,手提包,Left_male,Right_female,Gendered,YXY,Boy,Right,燕尾服,男孩右边是一个燕尾服,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CFY_YWW_M.png,B_R_CFY_M.wav,2,B,冲锋衣,洋娃娃,Left_male,Right_female,Gendered,YXY,Boy,Right,冲锋衣,男孩右边是一个冲锋衣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TX0_NZQ_M.png,B_R_TX0_M.wav,2,B,拖鞋,牛仔裙,Left_male,Right_female,Gendered,YXY,Boy,Right,拖鞋,男孩右边是一个拖鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_GWB_YYP_M.png,B_R_GWB_M.wav,2,B,公文包,眼影盘,Left_male,Right_female,Gendered,YXY,Boy,Right,公文包,男孩右边是一个公文包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_MJ0_DQ0_M.png,B_R_MJ0_M.wav,2,B,马甲,短裙,Left_male,Right_female,Gendered,YXY,Boy,Right,马甲,男孩右边是一个马甲,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TK0_ZZ0_M.png,B_R_TK0_M.wav,2,B,头盔,簪子,Left_male,Right_female,Gendered,YXY,Boy,Right,头盔,男孩右边是一个头盔,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_BB0_MJ0_M.png,B_R_BB0_M.wav,2,B,背包,美甲,Left_male,Right_female,Gendered,YXY,Boy,Right,背包,男孩右边是一个背包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_CZ0_EH0_M.png,B_R_CZ0_M.wav,2,B,锤子,耳环,Left_male,Right_female,Gendered,YXY,Boy,Right,锤子,男孩右边是一个锤子,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_WS0_SH0_M.png,B_R_WS0_M.wav,2,B,纹身,腮红,Left_male,Right_female,Gendered,YXY,Boy,Right,纹身,男孩右边是一个纹身,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_SQ0_WX0_M.png,B_R_SQ0_M.wav,2,B,手枪,舞鞋,Left_male,Right_female,Gendered,YXY,Boy,Right,手枪,男孩右边是一个手枪,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_KB0_BB0_M.png,B_R_KB0_M.wav,2,B,挎包,芭比,Left_male,Right_female,Gendered,YXY,Boy,Right,挎包,男孩右边是一个挎包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YSM_ZYM_M.png,B_R_YSM_M.wav,2,B,鸭舌帽,遮阳帽,Left_male,Right_female,Gendered,YXY,Boy,Right,鸭舌帽,男孩右边是一个鸭舌帽,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_QB0_ZZ0_M.png,B_R_QB0_M.wav,2,B,钱包,镯子,Left_male,Right_female,Gendered,YXY,Boy,Right,钱包,男孩右边是一个钱包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_DHJ_CTX_M.png,B_R_DHJ_M.wav,2,B,打火机,长筒靴,Left_male,Right_female,Gendered,YXY,Boy,Right,打火机,男孩右边是一个打火机,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_ST0_CQ0_M.png,B_R_ST0_M.wav,2,B,手套,长裙,Left_male,Right_female,Gendered,YXY,Boy,Right,手套,男孩右边是一个手套,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_LJ0_XL0_M.png,B_R_LJ0_M.wav,2,B,领结,项链,Left_male,Right_female,Gendered,YXY,Boy,Right,领结,男孩右边是一个领结,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_PJ0_GGX_M.png,B_R_PJ0_M.wav,2,B,啤酒,高跟鞋,Left_male,Right_female,Gendered,YXY,Boy,Right,啤酒,男孩右边是一个啤酒,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_NN0_YKQ_M.png,I_L_YKQ_M.wav,1,A,牛奶,遥控器,neutral,neutral,Neutral,YXY,I,Left,遥控器,我的左边是一个遥控器,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_NL0_MJ0_M.png,I_L_MJ0_M.wav,1,A,奶酪,墨镜,neutral,neutral,Neutral,YXY,I,Left,墨镜,我的左边是一个墨镜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_BJB_HLX_M.png,I_L_HLX_M.wav,1,A,笔记本,行李箱,neutral,neutral,Neutral,YXY,I,Left,行李箱,我的左边是一个行李箱,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_KF0_JP0_M.png,I_L_JP0_M.wav,1,A,咖啡,奖牌,neutral,neutral,Neutral,YXY,I,Left,奖牌,我的左边是一个奖牌,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_MG0_YJ0_M.png,I_L_YJ0_M.wav,1,A,芒果,眼镜,neutral,neutral,Neutral,YXY,I,Left,眼镜,我的左边是一个眼镜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_BX0_QP0_M.png,I_L_QP0_M.wav,1,A,冰箱,球拍,neutral,neutral,Neutral,YXY,I,Left,球拍,我的左边是一个球拍,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_ES0_HZ0_M.png,I_R_ES0_M.wav,1,A,耳塞,猴子,neutral,neutral,Neutral,YXY,I,Right,耳塞,我的右边是一个耳塞,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_XG0_WQ0_M.png,I_R_XG0_M.wav,1,A,小狗,网球,neutral,neutral,Neutral,YXY,I,Right,小狗,我的右边是一个小狗,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_BMH_YRC_M.png,I_R_BMH_M.wav,1,A,爆米花,羊肉串,neutral,neutral,Neutral,YXY,I,Right,爆米花,我的右边是一个爆米花,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_THL_YS0_M.png,I_R_THL_M.wav,1,A,糖葫芦,牙刷,neutral,neutral,Neutral,YXY,I,Right,糖葫芦,我的右边是一个糖葫芦,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
NN_PT0_YC0_M.png,I_R_PT0_M.wav,1,A,葡萄,钥匙,neutral,neutral,Neutral,YXY,I,Right,葡萄,我的右边是一个葡萄,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_CTX_DHJ_M.png,I_L_DHJ_M.wav,Practice,A,长筒靴,打火机,Left_female,Right_male,Gendered,YXY,I,Left,打火机,我的左边是一个打火机,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
FM_CQ0_ST0_M.png,Y_R_ST0_M.wav,Practice,A,长裙,手套,Left_female,Right_male,Gendered,YXY,You,Right,手套,你的右边是一个手套,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_YRF_JMJ_F.png,I_L_JMJ_F.wav,Practice,B,羽绒服,睫毛夹,Left_male,Right_female,Gendered,FYQ,I,Left,睫毛夹,我的左边是一个睫毛夹,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
MF_TXP_MHT_F.png,Y_R_MHT_F.wav,Practice,B,剃须泡,棉花糖,Left_male,Right_female,Gendered,FYQ,You,Right,棉花糖,你的右边是一个棉花糖,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,yes,Formal
BM_WY_NZ_BB.jpg,Y_R_TXP_M.wav,1,A,棉花糖,剃须泡,Left_female,Right_male,Gendered,YXY,You,Right,剃须泡,你的右边是一个剃须泡,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_BC.jpg,Y_R_TXD_M.wav,1,A,吹风机,剃须刀,Left_female,Right_male,Gendered,YXY,You,Right,剃须刀,你的右边是一个剃须刀,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_Bei.jpg,Y_L_CFY_M.wav,1,B,冲锋衣,洋娃娃,Left_male,Right_female,Gendered,YXY,You,Left,冲锋衣,你的左边是一个冲锋衣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_BM.jpg,Y_L_PX0_M.wav,1,B,皮鞋,发箍,Left_male,Right_female,Gendered,YXY,You,Left,皮鞋,你的左边是一个皮鞋,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_BS.jpg,Y_L_YSM_M.wav,1,B,鸭舌帽,遮阳帽,Left_male,Right_female,Gendered,YXY,You,Left,鸭舌帽,你的左边是一个鸭舌帽,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_BZ.jpg,I_R_PD0_M.wav,1,B,皮带,扇子,Left_male,Right_female,Gendered,YXY,I,Right,皮带,我的右边是一个皮带,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_CDQ.jpg,I_R_QB0_M.wav,1,B,钱包,镯子,Left_male,Right_female,Gendered,YXY,I,Right,钱包,我的右边是一个钱包,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_CFY.jpg,I_R_SQ0_M.wav,1,B,手枪,舞鞋,Left_male,Right_female,Gendered,YXY,I,Right,手枪,我的右边是一个手枪,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_Chui.jpg,I_L_TAN_M.wav,1,A,钻石,坦克,Left_female,Right_male,Gendered,YXY,I,Left,坦克,我的左边是一个坦克,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BM_WY_NZ_CS.jpg,I_L_WJJ_M.wav,1,A,粉手套,挖掘机,Left_female,Right_male,Gendered,YXY,I,Left,挖掘机,我的左边是一个挖掘机,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_CZ.jpg,I_L_DRC_M.wav,1,B,运动鞋,单人床,neutral,neutral,Neutral,YXY,I,Left,单人床,我的左边是一个单人床,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_DHJ.jpg,I_L_HG0_M.wav,1,B,狮子,黄瓜,neutral,neutral,Neutral,YXY,I,Left,黄瓜,我的左边是一个黄瓜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_DJ.jpg,I_L_BAO_M.wav,1,B,帽子,包子,neutral,neutral,Neutral,YXY,I,Left,包子,我的左边是一个包子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_DRC.jpg,I_R_THL_M.wav,1,A,糖葫芦,牙刷,neutral,neutral,Neutral,YXY,I,Right,糖葫芦,我的右边是一个糖葫芦,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_DZ.jpg,I_R_PT0_M.wav,1,A,葡萄,钥匙,neutral,neutral,Neutral,YXY,I,Right,葡萄,我的右边是一个葡萄,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_FQ.jpg,Y_R_BZ0_M.wav,1,B,绿茶,杯子,neutral,neutral,Neutral,YXY,You,Right,杯子,你的右边是一个杯子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_FZ.jpg,Y_R_XG0_M.wav,1,B,雨伞,西瓜,neutral,neutral,Neutral,YXY,You,Right,西瓜,你的右边是一个西瓜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_GM.jpg,Y_R_GQ0_M.wav,1,B,卫衣,钢琴,neutral,neutral,Neutral,YXY,You,Right,钢琴,你的右边是一个钢琴,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_GQ.jpg,Y_L_NN0_M.wav,1,A,牛奶,遥控器,neutral,neutral,Neutral,YXY,You,Left,牛奶,你的左边是一个牛奶,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FM_WY_NZ_GWB.jpg,Y_L_NL0_M.wav,1,A,奶酪,墨镜,neutral,neutral,Neutral,YXY,You,Left,奶酪,你的左边是一个奶酪,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BB.jpg,I_L_SB0_F.wav,1,A,饼干,鼠标,neutral,neutral,Neutral,FYQ,I,Left,鼠标,我的左边是一个鼠标,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BBT.jpg,I_L_HLJ_F.wav,1,A,棒棒糖,红辣椒,neutral,neutral,Neutral,FYQ,I,Left,红辣椒,我的左边是一个红辣椒,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BG.jpg,I_L_YT0_F.wav,1,A,甜筒,油条,neutral,neutral,Neutral,FYQ,I,Left,油条,我的左边是一个油条,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BJB.jpg,I_R_PPQ_F.wav,1,B,乒乓球,番茄,neutral,neutral,Neutral,FYQ,I,Right,乒乓球,我的右边是一个乒乓球,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BLT.jpg,I_R_CM0_F.wav,1,B,草帽,橙子,neutral,neutral,Neutral,FYQ,I,Right,草帽,我的右边是一个草帽,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BMH.jpg,Y_R_XJ0_F.wav,1,B,电脑,香蕉,neutral,neutral,Neutral,FYQ,You,Right,香蕉,你的右边是一个香蕉,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BX.jpg,Y_R_BC0_F.wav,1,B,飞机,白菜,neutral,neutral,Neutral,FYQ,You,Right,白菜,你的右边是一个白菜,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_BXX.jpg,Y_R_MB0_F.wav,1,B,音响,面包,neutral,neutral,Neutral,FYQ,You,Right,面包,你的右边是一个面包,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_CF.jpg,Y_L_QKL_F.wav,1,A,巧克力,羽毛球,neutral,neutral,Neutral,FYQ,You,Left,巧克力,你的左边是一个巧克力,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
BF_WY_NZ_CFJ.jpg,Y_L_KX0_F.wav,1,A,烤箱,辣条,neutral,neutral,Neutral,FYQ,You,Left,烤箱,你的左边是一个烤箱,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_CM.jpg,I_L_ZUO_F.wav,1,B,钱包,镯子,Left_male,Right_female,Gendered,FYQ,I,Left,镯子,我的左边是一个镯子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_CQ.jpg,I_L_WX0_F.wav,1,B,手枪,舞鞋,Left_male,Right_female,Gendered,FYQ,I,Left,舞鞋,我的左边是一个舞鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_CTX.jpg,I_R_MY0_F.wav,1,A,毛衣,英伦鞋,Left_female,Right_male,Gendered,FYQ,I,Right,毛衣,我的右边是一个毛衣,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_DD.jpg,I_R_YXB_F.wav,1,A,眼线笔,夹克,Left_female,Right_male,Gendered,FYQ,I,Right,眼线笔,我的右边是一个眼线笔,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_DDC.jpg,I_R_MM0_F.wav,1,A,面膜,领带,Left_female,Right_male,Gendered,FYQ,I,Right,面膜,我的右边是一个面膜,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_DG.jpg,Y_L_MT0_F.wav,1,A,美瞳,凉鞋,Left_female,Right_male,Gendered,FYQ,You,Left,美瞳,你的左边是一个美瞳,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_DN.jpg,Y_L_FSS_F.wav,1,A,防晒霜,电钻,Left_female,Right_male,Gendered,FYQ,You,Left,防晒霜,你的左边是一个防晒霜,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_DQ.jpg,Y_L_YEC_F.wav,1,A,婴儿车,电锯,Left_female,Right_male,Gendered,FYQ,You,Left,婴儿车,你的左边是一个婴儿车,Left,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_EH.jpg,Y_R_ZZ0_F.wav,1,B,头盔,簪子,Left_male,Right_female,Gendered,FYQ,You,Right,簪子,你的右边是一个簪子,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler
FF_WY_NZ_EJ.jpg,Y_R_GGX_F.wav,1,B,啤酒,高跟鞋,Left_male,Right_female,Gendered,FYQ,You,Right,高跟鞋,你的右边是一个高跟鞋,Right,0,753,3264,4500,图片中是否存在句子中提及的物体,no,Filler